Mes,Ano,lat,lon,Codigo,regiao,uf,Umidade média mensal,Temperatura média mensal
4,2018,-2.5269444299999706,-44.2130555500005,A203,NE,MA,89.63472222222222,25.729444444444425
5,2018,-2.52694442999997,-44.21305555000049,A203,NE,MA,89.41935483870968,25.76612903225811
6,2018,-2.5269444299999706,-44.2130555500005,A203,NE,MA,84.90833333333333,26.403472222222213
7,2018,-2.52694442999997,-44.21305555000049,A203,NE,MA,84.43010752688173,26.16276881720428
8,2018,-2.52694442999997,-44.21305555000049,A203,NE,MA,79.6975806451613,26.484811827956985
9,2018,-2.5269444299999706,-44.2130555500005,A203,NE,MA,74.96388888888889,27.07569444444443
10,2018,-2.52694442999997,-44.21305555000049,A203,NE,MA,74.01478494623656,27.531720430107534
11,2018,-2.5269444299999706,-44.2130555500005,A203,NE,MA,74.10972222222222,27.965277777777743
12,2018,-2.52694442999997,-44.21305555000049,A203,NE,MA,-553.0725806451613,-606.927284946236
1,2018,-15.599722210000008,-48.131111099999906,A042,CO,DF,45.2244623655914,-5.128091397849449
2,2018,-15.59972221000006,-48.1311110999996,A042,CO,DF,33.467261904761905,-23.238839285714256
3,2018,-15.599722210000008,-48.131111099999906,A042,CO,DF,38.71774193548387,-18.648924731182806
4,2018,-15.599722210000024,-48.1311110999998,A042,CO,DF,63.13472222222222,6.877222222222222
5,2018,-15.599722210000008,-48.131111099999906,A042,CO,DF,-44.06989247311828,-87.3534946236559
6,2018,-15.599722210000024,-48.1311110999998,A042,CO,DF,-294.1694444444444,-327.5633333333336
7,2018,-15.599722210000008,-48.131111099999906,A042,CO,DF,47.69489247311828,20.43279569892472
8,2018,-15.599722210000008,-48.131111099999906,A042,CO,DF,45.913978494623656,22.504973118279537
9,2018,-15.599722210000024,-48.1311110999998,A042,CO,DF,28.475,10.026111111111117
10,2018,-15.599722210000008,-48.131111099999906,A042,CO,DF,12.737903225806452,-30.607930107526787
11,2018,-15.599722210000024,-48.1311110999998,A042,CO,DF,-86.275,-145.97569444444431
12,2018,-15.599722210000008,-48.131111099999906,A042,CO,DF,-4.876344086021505,-59.17849462365591
1,2018,-22.100833329999773,-56.53999998999926,A757,CO,MS,50.16263440860215,25.931854838709686
2,2018,-22.10083332999978,-56.53999998999956,A757,CO,MS,-4121.997023809524,-4121.213541666667
3,2018,-22.100833329999773,-56.53999998999926,A757,CO,MS,-9999.0,-9999.0
4,2018,-22.10083332999977,-56.53999998999935,A757,CO,MS,-4890.620833333333,-4889.743749999996
5,2018,-22.100833329999773,-56.53999998999926,A757,CO,MS,-138.2258064516129,-167.206317204301
6,2018,-22.10083332999977,-56.53999998999935,A757,CO,MS,52.43194444444445,17.954861111111097
7,2018,-22.100833329999773,-56.53999998999926,A757,CO,MS,-0.3682795698924731,18.864784946236558
8,2018,-22.100833329999773,-56.53999998999926,A757,CO,MS,39.983870967741936,18.1198924731183
9,2018,-22.10083332999977,-56.53999998999935,A757,CO,MS,69.40972222222223,21.75069444444443
10,2018,-22.100833329999773,-56.53999998999926,A757,CO,MS,74.06182795698925,25.30309139784948
11,2018,-22.10083332999977,-56.53999998999935,A757,CO,MS,74.34027777777777,25.674027777777777
12,2018,-22.100833329999773,-56.53999998999926,A757,CO,MS,55.064516129032256,26.434543010752698
1,2018,-7.922777769999887,-63.12138887999957,A112,N,AM,82.95967741935483,26.129838709677372
2,2018,-7.922777769999895,-63.12138887999979,A112,N,AM,84.59970238095238,25.84895833333332
3,2018,-7.922777769999887,-63.12138887999957,A112,N,AM,84.50940860215054,26.215591397849458
4,2018,-7.92277776999989,-63.12138887999964,A112,N,AM,84.05416666666666,26.08430555555557
5,2018,-7.922777769999887,-63.12138887999957,A112,N,AM,69.26747311827957,26.047311827956985
6,2018,-7.92277776999989,-63.12138887999964,A112,N,AM,78.10416666666667,24.98166666666668
7,2018,-7.922777769999887,-63.12138887999957,A112,N,AM,71.04838709677419,25.636021505376327
8,2018,-7.922777769999887,-63.12138887999957,A112,N,AM,74.04032258064517,26.45026881720431
9,2018,-7.92277776999989,-63.12138887999964,A112,N,AM,-331.9638888888889,-376.64111111111066
10,2018,-7.922777769999887,-63.12138887999957,A112,N,AM,52.05241935483871,0.2663978494623598
11,2018,-7.92277776999989,-63.12138887999964,A112,N,AM,68.80972222222222,12.711527777777771
12,2018,-7.922777769999887,-63.12138887999957,A112,N,AM,84.33602150537635,25.848790322580637
1,2018,-7.242499990000068,-35.88888887999955,A313,NE,PB,74.90725806451613,24.57016129032259
2,2018,-7.242499990000033,-35.88888887999958,A313,NE,PB,79.89285714285714,24.286755952380943
3,2018,-7.242499990000068,-35.88888887999955,A313,NE,PB,80.46102150537635,24.43024193548386
4,2018,-7.242499990000057,-35.888888879999556,A313,NE,PB,84.85555555555555,23.448194444444425
5,2018,-7.242499990000068,-35.88888887999955,A313,NE,PB,83.1491935483871,22.920698924731177
6,2018,-7.242499990000057,-35.888888879999556,A313,NE,PB,82.03055555555555,22.05930555555556
7,2018,-7.242499990000068,-35.88888887999955,A313,NE,PB,78.05645161290323,21.85537634408601
8,2018,-7.242499990000068,-35.88888887999955,A313,NE,PB,74.3252688172043,22.647311827956987
9,2018,-7.242499990000057,-35.888888879999556,A313,NE,PB,73.0625,23.144166666666674
10,2018,-7.242499990000068,-35.88888887999955,A313,NE,PB,71.48790322580645,24.371370967741935
11,2018,-7.242499990000057,-35.888888879999556,A313,NE,PB,71.7388888888889,24.752361111111103
12,2018,-7.242499990000068,-35.88888887999955,A313,NE,PB,72.6747311827957,24.92284946236558
1,2018,-21.979722210000197,-47.88333332999964,A711,SE,SP,77.26344086021506,22.624865591397867
2,2018,-21.979722210000162,-47.8833333299997,A711,SE,SP,73.95833333333333,22.429613095238118
3,2018,-21.979722210000197,-47.88333332999964,A711,SE,SP,74.54569892473118,23.668145161290276
4,2018,-21.979722210000187,-47.88333332999966,A711,SE,SP,68.02083333333333,21.27875000000002
5,2018,-21.979722210000197,-47.88333332999964,A711,SE,SP,65.79704301075269,19.050672043010778
6,2018,-21.979722210000187,-47.88333332999966,A711,SE,SP,66.75416666666666,19.1051388888889
7,2018,-21.979722210000197,-47.88333332999964,A711,SE,SP,-3732.0336021505377,-3750.1786290322584
8,2018,-21.979722210000197,-47.88333332999964,A711,SE,SP,-5254.674731182796,-5272.073924731175
9,2018,-21.979722210000187,-47.88333332999966,A711,SE,SP,-2326.108333333333,-2358.069027777778
10,2018,-21.979722210000197,-47.88333332999964,A711,SE,SP,73.90860215053763,21.942607526881734
11,2018,-21.979722210000187,-47.88333332999966,A711,SE,SP,75.78333333333333,21.905972222222218
12,2018,-21.979722210000197,-47.88333332999964,A711,SE,SP,68.82930107526882,23.69946236559142
1,2018,-18.231111099999918,-43.64805554999929,A537,SE,MG,70.12096774193549,20.76102150537635
2,2018,-18.231111099999918,-43.64805554999939,A537,SE,MG,80.05357142857143,19.699553571428577
3,2018,-18.231111099999918,-43.64805554999929,A537,SE,MG,-6328.126344086021,-6349.091801075268
4,2018,-18.231111099999918,-43.64805554999933,A537,SE,MG,-2213.8541666666665,-2264.0429166666654
5,2018,-18.231111099999918,-43.64805554999929,A537,SE,MG,-1074.875,-1127.363440860215
6,2018,-18.231111099999918,-43.64805554999933,A537,SE,MG,-119.58472222222223,-178.37680555555548
7,2018,-18.231111099999918,-43.64805554999929,A537,SE,MG,70.62096774193549,15.845430107526887
8,2018,-18.231111099999918,-43.64805554999929,A537,SE,MG,16.967741935483872,17.032123655914017
9,2018,-18.231111099999918,-43.64805554999933,A537,SE,MG,-1922.1527777777778,-1956.4538888888887
10,2018,-18.231111099999918,-43.64805554999929,A537,SE,MG,73.01344086021506,20.016129032258064
11,2018,-18.231111099999918,-43.64805554999933,A537,SE,MG,79.93888888888888,18.780972222222218
12,2018,-18.231111099999918,-43.64805554999929,A537,SE,MG,76.75806451612904,20.066532258064495
1,2018,-21.609166660000135,-55.17777776999991,A731,CO,MS,-2413.6827956989246,-2453.482795698926
2,2018,-21.609166660000096,-55.177777770000205,A731,CO,MS,-1065.9300595238096,-1108.5401785714294
3,2018,-21.609166660000135,-55.17777776999991,A731,CO,MS,75.74731182795699,25.79811827956988
4,2018,-21.60916666000012,-55.17777777,A731,CO,MS,72.04861111111111,23.779722222222215
5,2018,-21.609166660000135,-55.17777776999991,A731,CO,MS,73.80376344086021,20.217741935483872
6,2018,-21.60916666000012,-55.17777777,A731,CO,MS,75.94166666666666,18.27750000000001
7,2018,-21.609166660000135,-55.17777776999991,A731,CO,MS,63.086021505376344,19.13736559139788
8,2018,-21.609166660000135,-55.17777776999991,A731,CO,MS,66.79838709677419,18.376612903225823
9,2018,-21.60916666000012,-55.17777777,A731,CO,MS,71.07083333333334,21.174583333333338
10,2018,-21.609166660000135,-55.17777776999991,A731,CO,MS,74.81586021505376,24.793682795698935
11,2018,-21.60916666000012,-55.17777777,A731,CO,MS,75.76944444444445,24.770416666666677
12,2018,-21.609166660000135,-55.17777776999991,A731,CO,MS,68.62231182795699,25.92056451612904
1,2018,-10.476944430000001,-49.62944443000013,A051,N,TO,73.26612903225806,25.492069892473136
2,2018,-10.476944430000001,-49.62944443000013,A051,N,TO,59.55654761904762,25.15729166666668
3,2018,-10.476944430000001,-49.62944443000013,A051,N,TO,61.303763440860216,25.74126344086022
4,2018,-10.476944430000001,-49.62944443000013,A051,N,TO,45.125,25.543611111111098
5,2018,-10.476944430000001,-49.62944443000013,A051,N,TO,40.11290322580645,25.591666666666644
6,2018,-10.476944430000001,-49.62944443000013,A051,N,TO,47.388888888888886,24.12222222222219
7,2018,-10.476944430000001,-49.62944443000013,A051,N,TO,42.18010752688172,23.7486559139785
8,2018,-10.476944430000001,-49.62944443000013,A051,N,TO,51.76747311827957,26.032526881720447
9,2018,-10.476944430000001,-49.62944443000013,A051,N,TO,25.16111111111111,26.755694444444458
10,2018,-10.476944430000001,-49.62944443000013,A051,N,TO,67.1236559139785,26.75537634408604
11,2018,-10.476944430000001,-49.62944443000013,A051,N,TO,73.60694444444445,25.732222222222244
12,2018,-10.476944430000001,-49.62944443000013,A051,N,TO,3.9489247311827955,25.56666666666667
1,2018,-20.03111109999967,-46.00861110999985,A565,SE,MG,79.09139784946237,23.50577956989247
2,2018,-20.031111099999723,-46.00861110999976,A565,SE,MG,67.22619047619048,8.257291666666667
3,2018,-20.03111109999967,-46.00861110999985,A565,SE,MG,39.37903225806452,-16.596639784946213
4,2018,-20.031111099999688,-46.008611109999755,A565,SE,MG,66.19444444444444,7.198888888888881
5,2018,-20.03111109999967,-46.00861110999985,A565,SE,MG,-31.012096774193548,-89.60161290322581
6,2018,-20.031111099999688,-46.008611109999755,A565,SE,MG,-313.22777777777776,-371.3688888888891
7,2018,-20.03111109999967,-46.00861110999985,A565,SE,MG,71.77553763440861,16.78602150537637
8,2018,-20.03111109999967,-46.00861110999985,A565,SE,MG,59.34139784946237,18.510618279569886
9,2018,-20.031111099999688,-46.008611109999755,A565,SE,MG,55.62638888888889,7.207638888888888
10,2018,-20.03111109999967,-46.00861110999985,A565,SE,MG,49.80241935483871,-3.485618279569888
11,2018,-20.031111099999688,-46.008611109999755,A565,SE,MG,83.36527777777778,22.108333333333345
12,2018,-20.03111109999967,-46.00861110999985,A565,SE,MG,65.52956989247312,10.015994623655915
1,2018,-23.844999990000257,-46.143055550000184,A765,SE,SP,-526.7513440860215,26.05013440860213
2,2018,-23.84499999000025,-46.143055550000284,A765,SE,SP,-439.55357142857144,24.715029761904745
3,2018,-23.844999990000257,-46.143055550000184,A765,SE,SP,-563.3387096774194,25.868817204301074
4,2018,-23.844999990000254,-46.143055550000284,A765,SE,SP,42.919444444444444,23.829999999999984
5,2018,-23.844999990000257,-46.143055550000184,A765,SE,SP,43.670698924731184,21.744354838709665
6,2018,-23.844999990000254,-46.143055550000284,A765,SE,SP,-123.35555555555555,20.63972222222222
7,2018,-23.844999990000257,-46.143055550000184,A765,SE,SP,-103.30913978494624,19.710752688172047
8,2018,-23.844999990000257,-46.143055550000184,A765,SE,SP,34.48118279569893,18.532930107526873
9,2018,-23.844999990000254,-46.143055550000284,A765,SE,SP,56.88333333333333,21.257083333333348
10,2018,-23.844999990000257,-46.143055550000184,A765,SE,SP,-46.401881720430104,22.086424731182774
11,2018,-23.844999990000254,-46.143055550000284,A765,SE,SP,-138.39583333333334,23.078888888888898
12,2018,-23.844999990000257,-46.143055550000184,A765,SE,SP,-1554.6787634408602,25.343682795698932
1,2018,-17.964166660000043,-38.696111099999264,A422,NE,BA,-9999.0,-9999.0
2,2018,-17.964166660000043,-38.69611109999938,A422,NE,BA,-8094.706845238095,-8104.194345238102
3,2018,-17.964166660000043,-38.696111099999264,A422,NE,BA,79.72715053763442,26.96317204301071
4,2018,-17.964166660000043,-38.6961110999993,A422,NE,BA,74.87638888888888,26.338472222222233
5,2018,-17.964166660000043,-38.696111099999264,A422,NE,BA,72.98118279569893,25.700134408602146
6,2018,-17.964166660000043,-38.6961110999993,A422,NE,BA,75.8125,24.60277777777779
7,2018,-17.964166660000043,-38.696111099999264,A422,NE,BA,71.55376344086021,24.392473118279575
8,2018,-17.964166660000043,-38.696111099999264,A422,NE,BA,73.58602150537635,24.264247311827937
9,2018,-17.964166660000043,-38.6961110999993,A422,NE,BA,75.88055555555556,24.326805555555573
10,2018,-17.964166660000043,-38.696111099999264,A422,NE,BA,79.21370967741936,24.91693548387097
11,2018,-17.964166660000043,-38.6961110999993,A422,NE,BA,80.34583333333333,25.524444444444434
12,2018,-17.964166660000043,-38.696111099999264,A422,NE,BA,81.94086021505376,25.890860215053724
1,2018,-23.966944429999963,-55.024166660000034,A751,CO,MS,82.29435483870968,24.428494623655922
2,2018,-23.966944429999813,-55.02416666000028,A751,CO,MS,-4424.538690476191,-4450.115178571428
3,2018,-23.966944429999963,-55.024166660000034,A751,CO,MS,-9999.0,-9999.0
4,2018,-23.966944429999906,-55.02416666000011,A751,CO,MS,-4601.391666666666,-4625.58291666667
5,2018,-23.966944429999963,-55.024166660000034,A751,CO,MS,70.2486559139785,20.28870967741935
6,2018,-23.966944429999906,-55.02416666000011,A751,CO,MS,80.2875,16.30013888888889
7,2018,-23.966944429999963,-55.024166660000034,A751,CO,MS,68.66532258064517,17.995430107526893
8,2018,-23.966944429999963,-55.024166660000034,A751,CO,MS,69.09139784946237,16.708064516129042
9,2018,-23.966944429999906,-55.02416666000011,A751,CO,MS,71.99166666666666,20.412777777777762
10,2018,-23.966944429999963,-55.024166660000034,A751,CO,MS,79.75940860215054,22.295967741935485
11,2018,-23.966944429999906,-55.02416666000011,A751,CO,MS,74.34166666666667,24.12333333333332
12,2018,-23.966944429999963,-55.024166660000034,A751,CO,MS,69.78494623655914,25.03723118279572
1,2018,-12.819722209999957,-50.341666659999845,A031,CO,GO,11.033602150537634,-40.81142473118281
2,2018,-12.81972220999988,-50.34166665999957,A031,CO,GO,-5.6101190476190474,-63.65014880952386
3,2018,-12.819722209999957,-50.341666659999845,A031,CO,GO,-214.2258064516129,-270.2086021505374
4,2018,-12.819722209999933,-50.34166665999976,A031,CO,GO,65.04583333333333,12.621944444444443
5,2018,-12.819722209999957,-50.341666659999845,A031,CO,GO,-146.61290322580646,-189.01438172043
6,2018,-12.819722209999933,-50.34166665999976,A031,CO,GO,-301.1458333333333,-336.2530555555556
7,2018,-12.819722209999957,-50.341666659999845,A031,CO,GO,27.643817204301076,-1.31384408602148
8,2018,-12.819722209999957,-50.341666659999845,A031,CO,GO,54.596774193548384,27.760887096774212
9,2018,-12.819722209999933,-50.34166665999976,A031,CO,GO,24.255555555555556,1.2452777777777835
10,2018,-12.819722209999957,-50.341666659999845,A031,CO,GO,4.537634408602151,-39.350806451612925
11,2018,-12.819722209999933,-50.34166665999976,A031,CO,GO,-170.525,-224.25166666666652
12,2018,-12.819722209999957,-50.341666659999845,A031,CO,GO,51.278225806451616,-0.4842741935483908
1,2018,-8.906944440000121,-36.49472221000069,A322,NE,PE,-8808.81317204301,-8813.297043010753
2,2018,-8.906944440000114,-36.49472221000057,A322,NE,PE,-7348.949404761905,-7358.4191964285665
3,2018,-8.906944440000121,-36.49472221000069,A322,NE,PE,-5843.67876344086,-5862.899731182799
4,2018,-8.90694444000012,-36.49472221000065,A322,NE,PE,87.54444444444445,21.229027777777773
5,2018,-8.906944440000121,-36.49472221000069,A322,NE,PE,88.54569892473118,20.48091397849462
6,2018,-8.90694444000012,-36.49472221000065,A322,NE,PE,88.88333333333334,19.35625000000002
7,2018,-8.906944440000121,-36.49472221000069,A322,NE,PE,89.02284946236558,18.62997311827955
8,2018,-8.906944440000121,-36.49472221000069,A322,NE,PE,83.39650537634408,19.493279569892472
9,2018,-8.90694444000012,-36.49472221000065,A322,NE,PE,81.51666666666667,20.21638888888888
10,2018,-8.906944440000121,-36.49472221000069,A322,NE,PE,72.04435483870968,22.466129032258067
11,2018,-8.90694444000012,-36.49472221000065,A322,NE,PE,73.18333333333334,22.610138888888887
12,2018,-8.906944440000121,-36.49472221000069,A322,NE,PE,73.50403225806451,22.870698924731172
1,2018,-17.007222219999797,-39.551388880000516,A455,NE,BA,79.21639784946237,25.81962365591398
2,2018,-17.007222219999807,-39.55138888000041,A455,NE,BA,83.22172619047619,25.58913690476189
3,2018,-17.007222219999797,-39.551388880000516,A455,NE,BA,82.00268817204301,26.071774193548386
4,2018,-17.0072222199998,-39.55138888000048,A455,NE,BA,-4075.465277777778,-4110.434861111108
5,2018,-17.007222219999797,-39.551388880000516,A455,NE,BA,-6058.143817204301,-6078.22258064516
6,2018,-17.0072222199998,-39.55138888000048,A455,NE,BA,-4340.452777777778,-4375.807222222224
7,2018,-17.007222219999797,-39.551388880000516,A455,NE,BA,86.90322580645162,20.760887096774205
8,2018,-17.007222219999797,-39.551388880000516,A455,NE,BA,81.97983870967742,22.220026881720447
9,2018,-17.0072222199998,-39.55138888000048,A455,NE,BA,80.79722222222222,23.020277777777746
10,2018,-17.007222219999797,-39.551388880000516,A455,NE,BA,80.6008064516129,24.44784946236559
11,2018,-17.0072222199998,-39.55138888000048,A455,NE,BA,70.82083333333334,24.53722222222224
12,2018,-17.007222219999797,-39.551388880000516,A455,NE,BA,82.66532258064517,25.39623655913979
1,2018,-2.9305555399999537,-69.69527776999938,S102,N,AM,-9944.900537634408,-9945.071236559139
2,2018,-2.9305555399999457,-69.69527776999942,S102,N,AM,-9699.377976190477,-9700.481101190475
3,2018,-2.9305555399999537,-69.69527776999938,S102,N,AM,-9823.068548387097,-9823.747177419355
4,2018,-2.9305555399999483,-69.6952777699994,S102,N,AM,-9999.0,-9999.0
5,2018,-2.9305555399999537,-69.69527776999938,S102,N,AM,-9999.0,-9999.0
6,2018,-2.9305555399999483,-69.6952777699994,S102,N,AM,-9999.0,-9999.0
7,2018,-2.9305555399999537,-69.69527776999938,S102,N,AM,-9999.0,-9999.0
8,2018,-2.9305555399999537,-69.69527776999938,S102,N,AM,-9999.0,-9999.0
9,2018,-2.9305555399999483,-69.6952777699994,S102,N,AM,-9999.0,-9999.0
10,2018,-2.9305555399999537,-69.69527776999938,S102,N,AM,-9999.0,-9999.0
11,2018,-2.9305555399999483,-69.6952777699994,S102,N,AM,-9999.0,-9999.0
12,2018,-2.9305555399999537,-69.69527776999938,S102,N,AM,-9999.0,-9999.0
